timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
3,17,1,562388.0,'[15, 12, 5, 14, 9, 17, 6, 8, 4, 2, 11, 10, 13, 1, 16, 3, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',562388.0,'[15, 12, 5, 14, 9, 17, 6, 8, 4, 2, 11, 10, 13, 1, 16, 3, 7]'
4,17,1,543390.0,'[3, 1, 6, 2, 8, 7, 10, 17, 13, 15, 11, 12, 14, 9, 4, 5, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',543390.0,'[3, 1, 6, 2, 8, 7, 10, 17, 13, 15, 11, 12, 14, 9, 4, 5, 16]'
5,17,1,551556.0,'[16, 17, 10, 13, 5, 11, 12, 9, 3, 14, 1, 7, 15, 2, 6, 8, 4]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',551556.0,'[16, 17, 10, 13, 5, 11, 12, 9, 3, 14, 1, 7, 15, 2, 6, 8, 4]'
5,17,1,546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]'
4,17,1,547006.0,'[4, 9, 6, 13, 2, 14, 11, 10, 17, 1, 8, 3, 7, 12, 15, 5, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',547006.0,'[4, 9, 6, 13, 2, 14, 11, 10, 17, 1, 8, 3, 7, 12, 15, 5, 16]'
4,17,1,579220.0,'[16, 5, 6, 14, 2, 13, 3, 1, 11, 9, 12, 8, 15, 7, 17, 4, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',579220.0,'[16, 5, 6, 14, 2, 13, 3, 1, 11, 9, 12, 8, 15, 7, 17, 4, 10]'
3,17,1,538974.0,'[1, 15, 6, 3, 11, 7, 8, 17, 4, 2, 9, 12, 5, 13, 14, 10, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',538974.0,'[1, 15, 6, 3, 11, 7, 8, 17, 4, 2, 9, 12, 5, 13, 14, 10, 16]'
2,17,1,546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]'
3,17,1,569914.0,'[3, 15, 10, 16, 9, 7, 4, 2, 14, 12, 17, 11, 8, 13, 6, 1, 5]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',569914.0,'[3, 15, 10, 16, 9, 7, 4, 2, 14, 12, 17, 11, 8, 13, 6, 1, 5]'
3,17,1,566706.0,'[9, 4, 12, 11, 15, 14, 10, 6, 3, 13, 16, 8, 5, 2, 1, 7, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',566706.0,'[9, 4, 12, 11, 15, 14, 10, 6, 3, 13, 16, 8, 5, 2, 1, 7, 17]'
3,17,1,543390.0,'[3, 1, 6, 2, 8, 7, 10, 17, 13, 15, 11, 12, 14, 9, 4, 5, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',543390.0,'[3, 1, 6, 2, 8, 7, 10, 17, 13, 15, 11, 12, 14, 9, 4, 5, 16]'
3,17,1,565996.0,'[15, 2, 6, 7, 14, 13, 4, 10, 11, 12, 9, 8, 16, 1, 3, 5, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',565996.0,'[15, 2, 6, 7, 14, 13, 4, 10, 11, 12, 9, 8, 16, 1, 3, 5, 17]'
3,17,1,544172.0,'[2, 1, 13, 15, 14, 12, 6, 8, 3, 11, 10, 17, 4, 5, 9, 7, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',544172.0,'[2, 1, 13, 15, 14, 12, 6, 8, 3, 11, 10, 17, 4, 5, 9, 7, 16]'
3,17,1,560532.0,'[3, 5, 6, 4, 15, 8, 17, 13, 11, 9, 16, 2, 7, 12, 1, 14, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',560532.0,'[3, 5, 6, 4, 15, 8, 17, 13, 11, 9, 16, 2, 7, 12, 1, 14, 10]'
3,17,1,560232.0,'[2, 6, 14, 3, 9, 7, 16, 13, 8, 10, 17, 11, 4, 12, 5, 15, 1]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',560232.0,'[2, 6, 14, 3, 9, 7, 16, 13, 8, 10, 17, 11, 4, 12, 5, 15, 1]'
2,17,1,524894.0,'[10, 12, 6, 3, 9, 15, 16, 17, 14, 2, 13, 5, 11, 4, 8, 1, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',524894.0,'[10, 12, 6, 3, 9, 15, 16, 17, 14, 2, 13, 5, 11, 4, 8, 1, 7]'
3,17,1,550828.0,'[4, 11, 10, 5, 12, 15, 17, 13, 8, 1, 16, 6, 9, 7, 2, 3, 14]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',550828.0,'[4, 11, 10, 5, 12, 15, 17, 13, 8, 1, 16, 6, 9, 7, 2, 3, 14]'
2,17,1,576756.0,'[9, 8, 10, 11, 1, 17, 15, 7, 3, 14, 16, 13, 5, 2, 12, 6, 4]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',576756.0,'[9, 8, 10, 11, 1, 17, 15, 7, 3, 14, 16, 13, 5, 2, 12, 6, 4]'
4,17,1,545410.0,'[9, 1, 2, 11, 15, 13, 6, 14, 17, 8, 7, 3, 5, 10, 12, 16, 4]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',545410.0,'[9, 1, 2, 11, 15, 13, 6, 14, 17, 8, 7, 3, 5, 10, 12, 16, 4]'
3,17,1,545348.0,'[9, 4, 6, 11, 12, 14, 2, 10, 7, 13, 17, 1, 16, 3, 15, 5, 8]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',545348.0,'[9, 4, 6, 11, 12, 14, 2, 10, 7, 13, 17, 1, 16, 3, 15, 5, 8]'
3,17,1,548590.0,'[17, 6, 1, 15, 9, 7, 11, 3, 14, 2, 8, 16, 4, 10, 13, 12, 5]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',548590.0,'[17, 6, 1, 15, 9, 7, 11, 3, 14, 2, 8, 16, 4, 10, 13, 12, 5]'
3,17,1,561050.0,'[1, 10, 12, 4, 7, 14, 6, 9, 8, 11, 13, 17, 5, 2, 15, 16, 3]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',561050.0,'[1, 10, 12, 4, 7, 14, 6, 9, 8, 11, 13, 17, 5, 2, 15, 16, 3]'
5,17,1,555996.0,'[8, 14, 6, 4, 17, 15, 10, 11, 16, 3, 7, 5, 9, 12, 2, 1, 13]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',555996.0,'[8, 14, 6, 4, 17, 15, 10, 11, 16, 3, 7, 5, 9, 12, 2, 1, 13]'
