timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
9,20,1,785766.0,'[20, 4, 18, 3, 6, 12, 19, 2, 1, 9, 15, 16, 7, 13, 8, 10, 17, 5, 11, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',785766.0,'[20, 4, 18, 3, 6, 12, 19, 2, 1, 9, 15, 16, 7, 13, 8, 10, 17, 5, 11, 14]'
10,20,1,817306.0,'[15, 14, 4, 3, 13, 12, 11, 10, 19, 1, 17, 7, 9, 16, 8, 2, 5, 18, 6, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',817306.0,'[15, 14, 4, 3, 13, 12, 11, 10, 19, 1, 17, 7, 9, 16, 8, 2, 5, 18, 6, 20]'
16,20,1,805548.0,'[13, 1, 20, 14, 9, 12, 11, 17, 5, 15, 2, 18, 7, 8, 4, 19, 3, 16, 10, 6]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',805548.0,'[13, 1, 20, 14, 9, 12, 11, 17, 5, 15, 2, 18, 7, 8, 4, 19, 3, 16, 10, 6]'
10,20,1,788704.0,'[4, 13, 14, 18, 20, 9, 17, 19, 2, 10, 1, 5, 12, 7, 16, 8, 15, 6, 11, 3]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',788704.0,'[4, 13, 14, 18, 20, 9, 17, 19, 2, 10, 1, 5, 12, 7, 16, 8, 15, 6, 11, 3]'
12,20,1,783564.0,'[14, 3, 18, 8, 15, 13, 11, 9, 1, 4, 16, 5, 10, 6, 20, 7, 12, 19, 2, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',783564.0,'[14, 3, 18, 8, 15, 13, 11, 9, 1, 4, 16, 5, 10, 6, 20, 7, 12, 19, 2, 17]'
11,20,1,779630.0,'[12, 4, 18, 7, 3, 20, 11, 1, 2, 19, 6, 15, 16, 13, 8, 5, 17, 10, 9, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',779630.0,'[12, 4, 18, 7, 3, 20, 11, 1, 2, 19, 6, 15, 16, 13, 8, 5, 17, 10, 9, 14]'
12,20,1,770470.0,'[13, 3, 12, 7, 20, 8, 11, 19, 10, 18, 6, 15, 5, 2, 17, 16, 4, 9, 1, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',770470.0,'[13, 3, 12, 7, 20, 8, 11, 19, 10, 18, 6, 15, 5, 2, 17, 16, 4, 9, 1, 14]'
10,20,1,804848.0,'[20, 17, 12, 11, 6, 16, 19, 10, 14, 4, 13, 5, 3, 9, 15, 7, 18, 2, 8, 1]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',804848.0,'[20, 17, 12, 11, 6, 16, 19, 10, 14, 4, 13, 5, 3, 9, 15, 7, 18, 2, 8, 1]'
11,20,1,835310.0,'[15, 8, 14, 4, 20, 13, 11, 1, 9, 19, 18, 16, 6, 7, 2, 12, 5, 3, 10, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',835310.0,'[15, 8, 14, 4, 20, 13, 11, 1, 9, 19, 18, 16, 6, 7, 2, 12, 5, 3, 10, 17]'
12,20,1,800658.0,'[9, 13, 5, 10, 17, 12, 8, 4, 11, 3, 19, 18, 16, 14, 6, 20, 7, 15, 1, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',800658.0,'[9, 13, 5, 10, 17, 12, 8, 4, 11, 3, 19, 18, 16, 14, 6, 20, 7, 15, 1, 2]'
11,20,1,766718.0,'[10, 2, 4, 15, 12, 6, 19, 3, 1, 14, 8, 9, 13, 16, 17, 5, 18, 7, 11, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',766718.0,'[10, 2, 4, 15, 12, 6, 19, 3, 1, 14, 8, 9, 13, 16, 17, 5, 18, 7, 11, 20]'
10,20,1,801768.0,'[14, 4, 18, 20, 5, 13, 9, 19, 15, 11, 16, 7, 10, 17, 3, 2, 6, 1, 8, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',801768.0,'[14, 4, 18, 20, 5, 13, 9, 19, 15, 11, 16, 7, 10, 17, 3, 2, 6, 1, 8, 12]'
11,20,1,810986.0,'[7, 15, 8, 13, 4, 5, 11, 19, 10, 3, 6, 18, 12, 20, 17, 14, 16, 1, 9, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',810986.0,'[7, 15, 8, 13, 4, 5, 11, 19, 10, 3, 6, 18, 12, 20, 17, 14, 16, 1, 9, 2]'
13,20,1,797494.0,'[17, 2, 3, 13, 4, 10, 11, 19, 12, 9, 16, 5, 7, 18, 8, 14, 15, 1, 6, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',797494.0,'[17, 2, 3, 13, 4, 10, 11, 19, 12, 9, 16, 5, 7, 18, 8, 14, 15, 1, 6, 20]'
9,20,1,787560.0,'[20, 14, 18, 5, 3, 12, 1, 11, 2, 19, 10, 8, 6, 13, 16, 15, 7, 4, 9, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',787560.0,'[20, 14, 18, 5, 3, 12, 1, 11, 2, 19, 10, 8, 6, 13, 16, 15, 7, 4, 9, 17]'
18,20,1,787364.0,'[2, 20, 7, 3, 15, 18, 17, 19, 9, 1, 4, 8, 13, 6, 14, 10, 16, 12, 11, 5]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',787364.0,'[2, 20, 7, 3, 15, 18, 17, 19, 9, 1, 4, 8, 13, 6, 14, 10, 16, 12, 11, 5]'
10,20,1,789546.0,'[18, 19, 17, 13, 9, 5, 11, 1, 15, 7, 2, 3, 20, 8, 14, 12, 6, 10, 4, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',789546.0,'[18, 19, 17, 13, 9, 5, 11, 1, 15, 7, 2, 3, 20, 8, 14, 12, 6, 10, 4, 16]'
12,20,1,777346.0,'[4, 20, 13, 18, 17, 9, 8, 11, 14, 3, 15, 5, 12, 7, 2, 16, 6, 10, 1, 19]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',777346.0,'[4, 20, 13, 18, 17, 9, 8, 11, 14, 3, 15, 5, 12, 7, 2, 16, 6, 10, 1, 19]'
11,20,1,792500.0,'[15, 2, 5, 8, 10, 6, 11, 1, 19, 16, 9, 18, 13, 20, 4, 17, 12, 14, 3, 7]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',792500.0,'[15, 2, 5, 8, 10, 6, 11, 1, 19, 16, 9, 18, 13, 20, 4, 17, 12, 14, 3, 7]'
12,20,1,820318.0,'[14, 20, 1, 15, 5, 4, 6, 17, 13, 10, 18, 8, 11, 2, 12, 16, 3, 19, 7, 9]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',820318.0,'[14, 20, 1, 15, 5, 4, 6, 17, 13, 10, 18, 8, 11, 2, 12, 16, 3, 19, 7, 9]'
12,20,1,775146.0,'[5, 18, 7, 2, 6, 12, 1, 3, 11, 9, 17, 20, 14, 4, 16, 15, 13, 19, 10, 8]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',775146.0,'[5, 18, 7, 2, 6, 12, 1, 3, 11, 9, 17, 20, 14, 4, 16, 15, 13, 19, 10, 8]'
13,20,1,775146.0,'[5, 18, 7, 2, 6, 12, 1, 3, 11, 9, 17, 20, 14, 4, 16, 15, 13, 19, 10, 8]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',775146.0,'[5, 18, 7, 2, 6, 12, 1, 3, 11, 9, 17, 20, 14, 4, 16, 15, 13, 19, 10, 8]'
11,20,1,786056.0,'[17, 3, 7, 5, 8, 15, 1, 11, 6, 19, 12, 4, 14, 20, 2, 16, 18, 10, 13, 9]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',786056.0,'[17, 3, 7, 5, 8, 15, 1, 11, 6, 19, 12, 4, 14, 20, 2, 16, 18, 10, 13, 9]'
11,20,1,827004.0,'[4, 13, 6, 15, 17, 16, 11, 1, 9, 3, 18, 7, 8, 14, 5, 12, 2, 19, 10, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',827004.0,'[4, 13, 6, 15, 17, 16, 11, 1, 9, 3, 18, 7, 8, 14, 5, 12, 2, 19, 10, 20]'
14,20,1,801956.0,'[14, 17, 6, 15, 10, 18, 11, 19, 4, 9, 3, 13, 5, 12, 8, 20, 7, 1, 2, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',801956.0,'[14, 17, 6, 15, 10, 18, 11, 19, 4, 9, 3, 13, 5, 12, 8, 20, 7, 1, 2, 16]'
10,20,1,808586.0,'[20, 5, 12, 16, 19, 8, 11, 1, 10, 14, 7, 2, 6, 13, 18, 17, 9, 15, 3, 4]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',808586.0,'[20, 5, 12, 16, 19, 8, 11, 1, 10, 14, 7, 2, 6, 13, 18, 17, 9, 15, 3, 4]'
11,20,1,827008.0,'[8, 16, 7, 6, 13, 5, 11, 3, 10, 14, 20, 4, 12, 19, 9, 17, 18, 1, 15, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',827008.0,'[8, 16, 7, 6, 13, 5, 11, 3, 10, 14, 20, 4, 12, 19, 9, 17, 18, 1, 15, 2]'
12,20,1,753336.0,'[6, 19, 5, 16, 9, 3, 11, 7, 8, 1, 17, 20, 4, 15, 12, 2, 18, 14, 13, 10]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',753336.0,'[6, 19, 5, 16, 9, 3, 11, 7, 8, 1, 17, 20, 4, 15, 12, 2, 18, 14, 13, 10]'
16,20,1,798246.0,'[5, 3, 18, 8, 15, 10, 11, 1, 2, 9, 16, 14, 13, 6, 20, 7, 12, 4, 19, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',798246.0,'[5, 3, 18, 8, 15, 10, 11, 1, 2, 9, 16, 14, 13, 6, 20, 7, 12, 4, 19, 17]'
10,20,1,789350.0,'[7, 10, 2, 13, 4, 8, 11, 3, 19, 15, 6, 18, 14, 16, 5, 12, 17, 1, 9, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',789350.0,'[7, 10, 2, 13, 4, 8, 11, 3, 19, 15, 6, 18, 14, 16, 5, 12, 17, 1, 9, 20]'
11,20,1,780276.0,'[4, 15, 9, 7, 17, 2, 11, 3, 10, 20, 6, 1, 5, 12, 14, 13, 8, 19, 18, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',780276.0,'[4, 15, 9, 7, 17, 2, 11, 3, 10, 20, 6, 1, 5, 12, 14, 13, 8, 19, 18, 16]'
18,20,1,811286.0,'[4, 16, 6, 20, 14, 10, 11, 1, 19, 8, 2, 18, 3, 12, 5, 13, 17, 7, 9, 15]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',811286.0,'[4, 16, 6, 20, 14, 10, 11, 1, 19, 8, 2, 18, 3, 12, 5, 13, 17, 7, 9, 15]'
10,20,1,812776.0,'[13, 20, 8, 15, 5, 18, 12, 6, 19, 1, 10, 16, 2, 4, 3, 9, 14, 17, 11, 7]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',812776.0,'[13, 20, 8, 15, 5, 18, 12, 6, 19, 1, 10, 16, 2, 4, 3, 9, 14, 17, 11, 7]'
10,20,1,784708.0,'[3, 17, 14, 4, 20, 7, 6, 19, 13, 11, 9, 5, 16, 18, 12, 8, 15, 1, 10, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',784708.0,'[3, 17, 14, 4, 20, 7, 6, 19, 13, 11, 9, 5, 16, 18, 12, 8, 15, 1, 10, 2]'
10,20,1,795688.0,'[15, 14, 20, 4, 8, 13, 11, 1, 9, 19, 18, 16, 17, 7, 2, 12, 5, 10, 3, 6]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',795688.0,'[15, 14, 20, 4, 8, 13, 11, 1, 9, 19, 18, 16, 17, 7, 2, 12, 5, 10, 3, 6]'
15,20,1,806638.0,'[7, 16, 11, 18, 1, 8, 10, 19, 17, 12, 6, 5, 15, 9, 20, 3, 2, 4, 13, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',806638.0,'[7, 16, 11, 18, 1, 8, 10, 19, 17, 12, 6, 5, 15, 9, 20, 3, 2, 4, 13, 14]'
10,20,1,759684.0,'[18, 14, 8, 5, 15, 10, 11, 9, 4, 19, 17, 3, 7, 13, 6, 12, 16, 1, 2, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',759684.0,'[18, 14, 8, 5, 15, 10, 11, 9, 4, 19, 17, 3, 7, 13, 6, 12, 16, 1, 2, 20]'
10,20,1,774138.0,'[20, 15, 13, 6, 10, 9, 5, 1, 14, 11, 7, 8, 2, 12, 18, 19, 17, 16, 3, 4]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',774138.0,'[20, 15, 13, 6, 10, 9, 5, 1, 14, 11, 7, 8, 2, 12, 18, 19, 17, 16, 3, 4]'
12,20,1,797528.0,'[2, 13, 8, 4, 6, 20, 10, 19, 12, 1, 18, 15, 16, 5, 7, 17, 14, 11, 9, 3]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',797528.0,'[2, 13, 8, 4, 6, 20, 10, 19, 12, 1, 18, 15, 16, 5, 7, 17, 14, 11, 9, 3]'
9,20,1,773898.0,'[17, 2, 15, 6, 14, 5, 11, 19, 10, 9, 7, 16, 8, 3, 20, 4, 18, 1, 13, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',773898.0,'[17, 2, 15, 6, 14, 5, 11, 19, 10, 9, 7, 16, 8, 3, 20, 4, 18, 1, 13, 12]'
14,20,1,786138.0,'[6, 15, 10, 17, 14, 12, 1, 19, 4, 9, 5, 8, 7, 13, 16, 18, 3, 11, 2, 20]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',786138.0,'[6, 15, 10, 17, 14, 12, 1, 19, 4, 9, 5, 8, 7, 13, 16, 18, 3, 11, 2, 20]'
14,20,1,770940.0,'[7, 14, 5, 13, 4, 17, 11, 3, 19, 15, 10, 18, 12, 16, 6, 8, 20, 1, 9, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',770940.0,'[7, 14, 5, 13, 4, 17, 11, 3, 19, 15, 10, 18, 12, 16, 6, 8, 20, 1, 9, 2]'
